"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M90T35_POS_RPLC",0.999999999999298,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0548715489575,34.6154,0.0588235294117647,0.0833333333333333,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beta-alanine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Beta-alanine","107-95-9","HMDB0000056","C00099","RPLC_288","(M+H)+",0.153481725000404,0.999981154865645,0.552007199999998,0.999830729911769,"NCE25",0.574026885598781,0.786966413993744,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M196T175_POS_RPLC",0.999820743244072,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.060248382646,174.889,0,0.241341991341991,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hydroxyhippurate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Hydroxyhippurate","487-54-7","HMDB0000840","C07588","RPLC_912","(M+H)+",0.941223145005665,0.999291530276316,6.99633600000001,0.973172688663924,"NCE25",0.884862041228566,0.935547075349343,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M232T53_POS_RPLC",0.976000469846961,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.154308523726,52.703,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C4:0 ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C4:0 ac","25576-40-3","HMDB0002013","C02862","RPLC_399","(M+H)+",0.720898945019144,0.999584330183502,10.44226721,0.941220066256472,"NCE25",1,0.985201099109994,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M269T624_POS_RPLC",0.999999967570718,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.226456406401,623.882,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retinol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Retinol","68-26-8","HMDB0000305","C00473","RPLC_382","(M+H-H2O)+",0.794892932560742,0.999494643916034,0.139440000000036,0.999989198106341,"NCE50",0.836423001000143,0.918082461005665,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M286T509_POS_RPLC",0.999998586425207,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.143967523485,508.508,0,0.00324675324675325,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piperine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Piperine","30511-76-3","HMDB0029377","C03882","RPLC_441","(M+H)+",1.75216364254993,0.997546951708174,1.41445780000004,0.998889122555033,"NCE25",0.923269449021805,0.960743743076704,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M308T504_POS_RPLC",0.999999997718872,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.125875408726,504.0495,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morphine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Morphine","57-27-2","HMDB0014440","C01516","AU158032","(M+Na)+",1.94653496251362,0.99697339075617,NA,NA,"30 eV",0.849493378795499,0.904798383280751,"MassBank_2022-04-27",2
"metabolomics_M313T631_POS_RPLC",0.613994080793095,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.273748614106,630.807,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG(0:0/16:0/0:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","MG(0:0/16:0/0:0)",NA,"HMDB0011533",NA,"HMDB0011533_6_shen","(M+H-H2O)+",0.237914757548197,0.999954718279761,NA,NA,"9",0.775521696662994,0.859684079769281,"HMDB_2022-04-11",2
"metabolomics_M369T682_POS_RPLC",0.999796589472131,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.351314039403,681.79,0.00735294117647059,0.00649350649350649,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lathosterol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lathosterol","80-99-9","HMDB0001170","C01189","L0391","(M+H-H2O)+",2.82278746993825,0.993645770763822,NA,NA,"25",0.629047054180822,0.765771572899447,"NIST_20220425",2
"metabolomics_M371T674_POS_RPLC",0.999999661446007,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.315383988455,674.0605,0.0147058823529412,0.0140692640692641,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diethylhexyl adipate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Diethylhexyl adipate","103-23-1","HMDB0040270","C14240","AU505303","(M+H)+",0.883544922345436,0.999375673668997,NA,NA,"30 eV",0.62926677953757,0.768057614836855,"MassBank_2022-04-27",2
"metabolomics_M400T563_POS_RPLC",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.341980045014,563.495,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-Palmitoylcarnitine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-Palmitoylcarnitine","2364-67-2{}18877-64-0","HMDB0000222","C02990","L0151","(M+H)+",0.373435585248238,0.999888442913891,NA,NA,"25",0.874800048697357,0.921708196528557,"NIST_20220425",2
"metabolomics_M415T586_POS_RPLC",0.999999998740869,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.281597491777,586.0235,0,0.106060606060606,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,7-Dihydroxycholan-24-oic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3,7-Dihydroxycholan-24-oic acid","5336-08-3","HMDB0246080","C02674","BML80915","(M+Na)+",1.04830523672684,0.999121231248135,NA,NA,"Unknown_1",0.631819533072872,0.769557669888596,"MassBank_2022-04-27",2
"metabolomics_M466T527_2_POS_RPLC",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.316300045193,526.5015,0,0.00865800865800866,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glycocholic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Glycocholic acid","475-31-0","HMDB0000138","C01921","RPLC_616","(M+H)+",0.417751921978867,0.999860396410834,3.61696070000005,0.992758345445687,"NCE25",0.897875325800631,0.947092348364446,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M516T574_POS_RPLC",0.999829124661279,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.306052163829,573.8085,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taurocholic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Taurocholic acid","81-24-3","HMDB0000036","C05122","RPLC_641","(M+H)+",12.9342530952226,0.874733576923516,0.933281999999963,0.999516219675277,"NCE25",0.997586944052268,0.967355921175832,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M544T610_POS_RPLC",0.999999326157318,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.337065981262,609.886,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lysopc(20:4)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lysopc(20:4)","60701-99-7","HMDB0010395","C04230","RPLC_418","(M+H)+",0.72424270696089,0.999580466030129,0.10283400000003,0.999994125110837,"NCE25",1,0.999893647785241,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M568T604_POS_RPLC",0.999999999997767,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.337248789046,604.1545,0.0882352941176471,0.0551948051948052,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lysopc(22:6)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lysopc(22:6)","162440-05-3","HMDB0010404","C04230","RPLC_421","(M+H)+",1.46900084246266,0.998275118540747,8.37505199999998,0.961781968688193,"NCE25",0.931423960593409,0.95572625210394,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M570T602_POS_RPLC",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.354910482642,602.174,0,0.00324675324675325,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lysopc(22:5)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lysopc(22:5)",NA,"HMDB0010402","C04230","RPLC_725","(M+H)+",2.13408944215039,0.996363159186098,11.34864,0.930948885996176,"NCE25",0.882576102160523,0.92311606237583,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M87T38_NEG_RPLC",0.999991148252022,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0456274825701,37.7928657531738,0.0220588235294118,0.0357142857142857,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Butanoic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Butanoic acid","107-92-6","HMDB0000039","C00246","S0375","(M-H)-",1.42518310500606,0.998376401957445,NA,NA,"10",0.781074590751054,0.862562769953451,"NIST_20220425",2
