"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M261T180_POS_RPLC",0.999999999999992,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.131012539914,180.374,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diaveridine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Diaveridine",NA,"HMDB0251144",NA,"HMDB0251144_3_shen","(M+H)+",9.34187072004988,0.932564986906339,NA,NA,"15",1,0.974711870089877,"HMDB_2022-04-11",2
"metabolomics_M291T496_POS_RPLC",0.598365492468128,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.120528040966,496.11,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argininosuccinic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Argininosuccinic acid","2387-71-5{}918149-29-8","HMDB0000052","C03406","L0109","(M+H)+",23.244846402406,0.649041702744505,NA,NA,"10",0.748988091539517,0.711508195741387,"NIST_20220425",2
"metabolomics_M302T343_POS_RPLC",0.999999999928914,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.23273166455,343.375,0,0.00432900432900433,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C9:0 ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C9:0 ac",NA,"HMDB0013288",NA,"RPLC_405","(M+H)+",0.764454012340821,0.999532597317096,6.92561840000002,0.973705120362563,"NCE25",1,0.993309429419915,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M305T537_POS_RPLC",0.999999999999991,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.136162628973,537.496,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(+)-Arteannuin",NA,NA,NA,NA,NA,NA,NA,"metabolomics","(+)-Arteannuin",NA,"HMDB0242246",NA,"BML80775","(M+Na)+",0.540127504962129,0.999766637056075,NA,NA,"Unknown_1",0.735792973920838,0.834783097596552,"MassBank_2022-04-27",2
"metabolomics_M330T427_POS_RPLC",0.986517443746306,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.263768436156,427.404,0,0.00324675324675325,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C11:0 ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C11:0 ac",NA,"HMDB0013321",NA,"RPLC_389","(M+H)+",0.514230535060278,0.999788475939819,8.04702849999995,0.964664587890517,"NCE25",0.786064330213238,0.884145431064203,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M332T331_POS_RPLC",0.999999893878652,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.24335379904,330.628,0.0147058823529412,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C10:0,oh ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C10:0,oh ac",NA,"HMDB0061636",NA,"RPLC_673","(M+H)+",4.25162327758244,0.985643018246448,8.58055200000001,0.959921985843008,"NCE25",0.7673771695659,0.870079835805314,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M359T529_POS_RPLC",0.999999999999981,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.240433017578,529.301,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ile-Ala-Arg",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Ile-Ala-Arg","123-94-4","HMDB0012983",NA,"n01733","(M+H)+",1.75002755995024,0.997552921820846,NA,NA,"20",0.53796179170664,0.710308465499467,"NIST_20220425",2
"metabolomics_M469T799_POS_RPLC",0.999999999993493,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.364718684512,798.788,0.191176470588235,0.135281385281385,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dehydroeburicoic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Dehydroeburicoic acid",NA,"HMDB0250950","C16950","MSJ00433","(M+H)+",6.09507093177134,0.970717382027497,NA,NA,"10 V",0.668065595930805,0.781560015717064,"MassBank_2022-04-27",2
"metabolomics_M510T619_POS_RPLC",0.999996831627228,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.355324486481,618.952,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lysopc(17:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lysopc(17:0)","50930-23-9","HMDB0012108","C04230","RPLC_411","(M+H)+",0.606661980358333,0.999705612333825,5.75549999999998,0.981765093809545,"NCE25",0.915600312134472,0.953167832603079,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M518T600_POS_RPLC",1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.321424151249,599.786,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LysoPC(16:0/0:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","LysoPC(16:0/0:0)","17364-16-8","HMDB0010382","C04230","HMDB0010382_89_shen","(M+Na)+",3.30940816409294,0.991276526319736,NA,NA,"30",0.984303516647127,0.986918395274355,"HMDB_2022-04-11",2
