"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M121T177_POS_RPLC",0.999999997514385,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.028370604499,176.979,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salicylic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Salicylic acid","69-72-7","HMDB0001895","C00805","EQ369604","(M+H-H2O)+",0.0598775475069147,0.999997131747557,NA,NA,"60 (nominal)",0.786247622873558,0.866403688701308,"MassBank_2022-04-27",2
"metabolomics_M169T97_POS_RPLC",0.999999325848053,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.097070867948,97.0109,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclo(ala-pro)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Cyclo(ala-pro)","36357-32-1",NA,NA,"RPLC_451","(M+H)+",1.11956760257215,0.998997757287677,2.75909670999999,0.995779700236482,"NCE25",0.774771669030351,0.886080198896215,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M182T34_POS_RPLC",0.999063019320278,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.081045252872,33.9318,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dl-o-tyrosine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Dl-o-tyrosine","2370-61-8","HMDB0006050","C00082","RPLC_146","(M+H)+",0.451990719980699,0.999836576866256,1.5136008,0.998728038861541,"NCE25",0.590351229152163,0.794816768508031,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M184T776_POS_RPLC",0.999999904754151,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.073093403956,776.37,0.00735294117647059,0.0270562770562771,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phosphorylcholine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Phosphorylcholine","107-73-3{}72556-74-2","HMDB0001565","C00588","L0132","(M+H)+",1.53915287491202,0.998106601486887,NA,NA,"10",0.944760872375522,0.964765520792284,"NIST_20220425",2
"metabolomics_M197T205_POS_RPLC",0.999999999628214,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.128481269252,204.734,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DETHIOBIOTIN",NA,NA,NA,NA,NA,NA,NA,"metabolomics","DETHIOBIOTIN","533-48-2","HMDB0003581","C01909","EMBL-MCF_spec150075","(M+H-H2O)+",0.143316495098134,0.999983568440786,NA,NA,"35.0 eV",0.631807181176248,0.76987332640045,"MoNA_2022-04-27",2
"metabolomics_M211T262_POS_RPLC",0.999965076004413,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.144137810281,261.581,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclo(Leu-Pro)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Cyclo(Leu-Pro)","2873-36-1","HMDB0034276",NA,"FiehnHILIC000285","(M+H)+",0.2582986199684,0.999946626882733,NA,NA,"HCD (NCE 20-30-40%)",0.675549767921211,0.797198590031782,"MoNA_2022-04-27",2
"metabolomics_M221T281_POS_RPLC",0.9997754847957,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.078343195231,280.507,0,0.134199134199134,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,4,5-Trimethoxycinnamic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3,4,5-Trimethoxycinnamic acid","90-50-6","HMDB0002511",NA,"CE000100","(M+H-H2O)+",6.45732421745038,0.96719260176281,NA,NA,"55eV",0.527315155317273,0.692269197734349,"MassBank_2022-04-27",2
"metabolomics_M239T181_POS_RPLC",0.995628818191112,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.148860927307,180.6465,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pentaethylene glycol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Pentaethylene glycol",NA,"HMDB0256256",NA,"HMDB0256256_3_shen","(M+H)+",0.641452614971172,0.999670885004423,NA,NA,"45",0.630493316019612,0.768934904388916,"HMDB_2022-04-11",2
"metabolomics_M311T618_POS_RPLC",0.994302774421878,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.164566425545,618.22,0.0514705882352941,0.0887445887445888,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avobenzone",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Avobenzone",NA,"HMDB0248746",NA,"HMDB0248746_2_shen","(M+H)+",2.39010652236971,0.995440339608491,NA,NA,"Unknown_2",0.745436738918931,0.839188089177516,"HMDB_2022-04-11",2
"metabolomics_M359T661_POS_RPLC",0.96339776716842,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.315476624935,661.38,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mg(18:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Mg(18:0)","22610-61-3","HMDB0011131",NA,"RPLC_446","(M+H)+",2.18590917754113,0.996184737532956,3.50573999999995,0.99319536103795,"NCE25",0.902251270408619,0.948470659847036,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M369T643_POS_RPLC",0.999999999775257,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.209710639216,643.325,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corynantheidine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Corynantheidine",NA,"HMDB0250476",NA,"HMDB0250476_shen","(M+H)+",19.6265783199578,0.734796226371997,NA,NA,"6",0.604023090278042,0.653063016313275,"HMDB_2022-04-11",2
"metabolomics_M526T585_POS_RPLC",0.999990391019984,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.292559575858,585.08,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lysope(22:6)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lysope(22:6)",NA,"HMDB0011496",NA,"RPLC_433","(M+H)+",0.204975202836671,0.99996638869785,2.76798599999995,0.995752520335224,"NCE25",0.887320867259909,0.942590160888223,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M676T755_POS_RPLC",0.999999999794265,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,675.542960177921,755.4095,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm(d18:1/14:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Sm(d18:1/14:0)","121999-55-1","HMDB0012097",NA,"RPLC_462","(M+H)+",1.1441056977171,0.998953365825984,1.67142000000001,0.998449178869802,"NCE25",1,0.999350636173947,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M137T129_NEG_RPLC",0.999999999999989,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.024382106721,129.01065826416,0,0.296536796536797,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-Hydroxybenzoic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3-Hydroxybenzoic acid","99-06-9","HMDB0002466","C00587","HMDB0002466_20_shen","(M-H)-",0.439279935022796,0.999845638425923,NA,NA,"Unknown_7",0.995851834709008,0.997349511102851,"HMDB_2022-04-11",2
"metabolomics_M165T101_NEG_RPLC",0.999994434328612,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.041781718975,100.915893554688,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-methylxanthine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","1-methylxanthine","6136-37-4","HMDB0010738","C16358","RPLC_585","(M-H)-",1.91075992752587,0.997083458594081,0.750832800000012,0.999686854654933,"NCE25",0.998368956875112,0.99837705674981,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M194T170_NEG_RPLC",0.927917641687815,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.045757274918,170.432403564453,0.0735294117647059,0.143939393939394,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O-hydroxyhippuric acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","O-hydroxyhippuric acid","487-54-7","HMDB0000840","C07588","RPLC_64","(M-H)-",0.349157405068468,0.999902476040959,0.996303600000005,0.999448695988726,"NCE25",0.870831222738611,0.935253404376727,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M212T67_NEG_RPLC",0.999999999826009,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.002489879217,67.1395568847656,0.0147058823529412,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indoxyl sulfate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Indoxyl sulfate","487-94-5{}2642-37-7","HMDB0000682",NA,"L0119","(M-H)-",0.217627354999195,0.999962111385277,NA,NA,"20",0.917910565296788,0.948679895079971,"NIST_20220425",2
